physical_unit_id	source_id	dataset_id	opaque_patient_id	technical_eligibility	technical_reasons	technical_row_hash
HEST::NCBI569	013_HEST	HEST_STUDY::8c5f2af9f65a9706		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	6264148e9757734312f5a95c8d981a032b5d9b8fc5a6bd009ee7cc22c002a948
HEST::NCBI570	013_HEST	HEST_STUDY::8c5f2af9f65a9706		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	5a733d6d00d9268b79e405bf010477eba152c0ed3ffb4d979297b43d67806a86
HEST::NCBI571	013_HEST	HEST_STUDY::8c5f2af9f65a9706		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	46c2e69b97800df0fdc0717948c9d5f1f7a9a883e41004548cc40f103da0dd24
HEST::NCBI572	013_HEST	HEST_STUDY::8c5f2af9f65a9706		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	894282a386ca2a1e684511042b3b2f80786a07bca7e3eaaab23cbbb432d04f33
HEST::NCBI575	013_HEST	HEST_STUDY::6744138be3e0136f		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	e8320ca1c381384d3ae27ed50ccaeec9060e215766a6d3ebd2c5eb79aab0e9e2
HEST::NCBI576	013_HEST	HEST_STUDY::6744138be3e0136f		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	a38fa64c031411bcb83e8299c0d22fcf69415aa2e59e4f44626e8ffd54552255
HEST::NCBI594	013_HEST	HEST_STUDY::15b5dca2ff239137		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	219847592805d7a054b1ed425adef19382de9c2014106fd853b990d54c67f333
HEST::NCBI595	013_HEST	HEST_STUDY::15b5dca2ff239137		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	5af6cd904f2b4371fba152849800e62af7dc330826daeb30ff07348bc3f907ca
HEST::NCBI599	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	899a24ff041d9f634008b1e8d0f9bf01b88299553275cad1fa968d634192001b
HEST::NCBI771	013_HEST	HEST_STUDY::f0e00dfd9693267a		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	af762e76c25a41952df3636a77efd79b48fdc17ac1c70b5231fc6e93933df74c
HEST::NCBI776	013_HEST	HEST_STUDY::62480f1b0e8c1292		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	e3684de2e162cfb6bf24d10f054df30df8a379f85387c1c277ffa0ebe44c25c4
HEST::NCBI811	013_HEST	HEST_STUDY::6744138be3e0136f		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	53279f47e4bdbbf9980aafe8e1a4c7cbfe05d47ef2630ba9791cb5339c19b442
HEST::NCBI812	013_HEST	HEST_STUDY::6744138be3e0136f		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	ecd5272a2c8e3ac3e5526c8b42dfcd734e7c547cff372273f1023781ca81523a
HEST::NCBI813	013_HEST	HEST_STUDY::6744138be3e0136f		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	abbf76454b6a2504ce097609e89c439f31809cb6c51bc25241526761b699d8b6
HEST::NCBI828	013_HEST	HEST_STUDY::70db28cf17ba2827		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	011e629a3230d7592d606e5de23b2bc7b12b46c0bf9dea183ea42ebcf5272500
HEST::NCBI829	013_HEST	HEST_STUDY::70db28cf17ba2827		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	376e319f97ea32befe6a431eb8c108d430c81ad1efef80b8326dfe885ad9f1e8
HEST::NCBI830	013_HEST	HEST_STUDY::70db28cf17ba2827		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	47f1f578270eb9037deac514a28d750b8c661633ea216292ba3a16e833544b47
HEST::NCBI885	013_HEST	HEST_STUDY::3a20b85e22e14d14		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	99e5655184e7b6e172b10eebe5273d86d7446fae2e8d746c8304e8d12c106327
HEST::NCBI886	013_HEST	HEST_STUDY::3a20b85e22e14d14		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	74d03e7021c57f89110ba469441c4fc33ba7f64a1d027138e4378b4cc80f5618
HEST::NCBI887	013_HEST	HEST_STUDY::3a20b85e22e14d14		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	bd65e99fa54c9f7b42a619e526ef16114d77727fb4f2c4028839a45bd55da978
HEST::NCBI888	013_HEST	HEST_STUDY::3a20b85e22e14d14		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	5f8b87a4d3cebe79d62ee17cc301bcf57f78771910690e78f60f6f88aaa83ac1
HEST::SPA0	013_HEST	HEST_STUDY::53a961fe1c5d71fd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8caa4ac30a2ae6f0db89ebeb8179a44c9ad08896c10f67aac9f816e7067d817e
HEST::SPA1	013_HEST	HEST_STUDY::53a961fe1c5d71fd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	d606cc96d180698aba7c22c416599a7b986ccf870ea256f58c9691565bd9407c
HEST::SPA2	013_HEST	HEST_STUDY::53a961fe1c5d71fd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	cd18a2c99b86479915715f6aa6a5e7cb659f633334f35bcff1876d3d50e8a8c4
HEST::SPA3	013_HEST	HEST_STUDY::53a961fe1c5d71fd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	1c84355678c0186a9735947574e7aeb18bdf13da394ae2fadddf26af11a9f908
HEST::SPA30	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	c2c2b7eb9de0ecf5202811249e5454b5fdbf46433d10aaf7c2b0fc8a5cea2412
HEST::SPA31	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	1a3712415ad42e46bd31ed51aeaaad4026abcaa60b02f810fe842b77eed39dec
HEST::SPA32	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	fef8aa7d4ad976aa9f8c2e73e494000133040391362d4fa6ff5d39c23c96efe2
HEST::SPA33	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	566ad5b39a06300f926473260c37707280dbdad2738fb46ad6802dc3d39c64c3
HEST::SPA34	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	e401cfcaf772c4d728f3aa72f6cdfc2d9443fbb91bcccfcf6062d518ddd17423
HEST::SPA35	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	9df9a1196872cc1ae69200bc4bf8d985b529e077210dc869874bd9193630a798
HEST::SPA36	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	3a6ac0759d15f2fed4dd79f45c055c7266aa7e6ad66c8d8dc1eb93b0350d5d43
HEST::SPA37	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	c24d4f48ae03c95168eef98ca627d86d798016857aba472e41c1b2f7ccf0de8a
HEST::SPA38	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	3a5d82923189de73ac9556323af06dcd468b867dd8c0cd8094ed129053d9e139
HEST::SPA39	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	9e6ff52e94f6bfc2a4e3e4000b69d839204cdfd266bcb1059b7652329526975a
HEST::SPA40	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	ab6f84e67b0fbf5a8216a2fed1e14e43758cd4b9fed3541d3476d5af92b8bd57
HEST::SPA41	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	a2dec34c71343e1c8e5ff8b1495807ad1597432fa80b14e33f4617863f009328
HEST::SPA42	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	0e96bc7bc7d109af34dce9730deeb830831b46e2fcb119088e8fe12ba977b1eb
HEST::SPA43	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	23ceade889a254b3401ab39f0a5560502fde4193f5570379faafb5967948ae41
HEST::SPA44	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	9c10df695efc3d089f1b5acc6a95de28b34ea3d36a39bd935745d73c0d4fdca0
HEST::SPA45	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	163954078b835d9eb082926d72ab56391f21410a6a4fba735fac960d376a6d7f
HEST::SPA46	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	426e90e5fcc492cedda62f537f59db43211975968ab48a427b52a1dc243d3ad3
HEST::SPA47	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	1c6c65036b9c542e3eba871544f496541129c661a596bff0cea00c4664d9b6f9
HEST::SPA48	013_HEST	HEST_STUDY::dbfcb05022d8ddbd		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	d68641b39ec7e156f3f27019be15b27f316838df2ba48135ee7e55bd9418f790
HEST::TENX105	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8b8fbd98d9832c7dd4d4a4d0c52fe2c9e34093a8222413680594ab2f94d966df
HEST::TENX106	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	e2e2f75f69452ed5625e536f298389755a49145439710ffc2b115bfd41a7dc3b
HEST::TENX111	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	41f5033e5b9585cc258a8ba15ce88c7ac5dca80cd77c0b1dd1cec2b7a61662db
HEST::TENX114	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	3a8c048368f9529115b2857e44cfdb45e25742bddc58ca7ffa59a3f6be6264c9
HEST::TENX119	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	03fb9f1b81f62c3b295ae89f5ef22391531f02c673ddcf819695d1dc19be212a
HEST::TENX120	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	94d1474d90ede99b2773a3e11b17ffdfc74df996e66a324e1d1af481d2353d9a
HEST::TENX121	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	0de15e3f95ea9951e2f7a66049fdb8abc600e0310e3cf771016e86c06e4aa258
HEST::TENX122	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8d1e16a0c0c91f5cb12c261dba8b8f28098af2b944559b5d0b84b86b095874a7
HEST::TENX123	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	d3a1578e9c3d075455030c1696e12b0e02f8519d64c2bf1a11595e8de7909e8a
HEST::TENX128	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	539c07e8ca57a7f577fbc9f33ce1cc5e2da0c086948ae6c9ff9395f58e53637d
HEST::TENX13	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	6a4bb339a808bbd3a1d270d8848fde443a794f97594a2dd80e58c0e895fe62a7
HEST::TENX132	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8635baeb73f916e03097d917ec2d86493206ef032c9d50eda29e4e7e21f8c4c8
HEST::TENX133	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	eba2580da9bb136177cfe2e4c1f5989db4b78a51a75bf92d247cdb6ed56c7fd6
HEST::TENX134	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	df1d099fe4e8be64d9c0faa03bf2c9301911a51e3cfd4cd5565c3ddba867e45e
HEST::TENX139	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	7b52d2fe37a910fc4605297924cc192363dd6b0767cdc72c763899af789f7349
HEST::TENX14	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	f6ee3b672cb90151c57263f938629677b203d4f0d436092779597fbc9325b4be
HEST::TENX142	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	1806f7ac2748bd97b520045a42354ba3be53a8a73ca4f8c7f1dd50573dc45557
HEST::TENX144	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	99eb8690b30b2c243b31bc37bfea877a9c3ebd34b683ec8c51987775c4290825
HEST::TENX147	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	9d363eeba2ec58bf0a64622f5a061744a76e3628baf67481ea3a2498855d0c20
HEST::TENX148	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8d8626ba2f4517de78fdcb464800f0632914e776122060c0982d5f654fd9b0c5
HEST::TENX15	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	9ffa6999110b07b9d4f8a54025082aeb5f4127763d331146fe0509ebb903a250
HEST::TENX152	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	da368ddb8038e6ce6f53683a1328e8fb15c4689a3b19411f4c62112602dd0277
HEST::TENX153	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	8230c6fe65028f2f343d8fb51c2d41f4eb127461b7f7a93ff90363ce0bf04bb7
HEST::TENX154	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	e6067dfb81778caa9dd5cde9c51dca96b05196275f73225fac5134e1d8755836
HEST::TENX155	013_HEST	HEST_STUDY::296c1b80b7816973		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	7132720c2f399a108d1900693325eb3eaafdc29af1f7555093e8099d46b8de8d
HEST::TENX157	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	da67d8cbdef54fe48fb11d6df546f685385b5e217161d909e6666998adc81ebf
HEST::TENX158	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	03e702e4705ae0eab13195d9602a1b95f9ff26c59c70426219af735a0368f662
HEST::TENX16	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	47eb839e58dfedc9909c39d2aa16e82f2321f2768d06ea9c70ae80dc1f3ccf2a
HEST::TENX160	013_HEST	HEST		ineligible	counts_not_technically_available|observation_count_unavailable|patient_identity_missing|record_status_not_current	5365d3fa79a3f29b18fb12fdee160db73cc5b13809da8189360ea595a8741394
